what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1321603267823
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1321603267854
os,sysinfo,,,"win32",1321603267870
arch,sysinfo,,,"x86",1321603267870
ws,sysinfo,,,"win32",1321603267870
locale,sysinfo,,,"ru_RU",1321603267870
processors,sysinfo,,,"2",1321603267870
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1321603267870
java.runtime.version,sysinfo,,,"1.7.0-b147",1321603267870
java.specification.name,sysinfo,,,"Java Platform API Specification",1321603267870
java.specification.vendor,sysinfo,,,"Oracle Corporation",1321603267870
java.specification.version,sysinfo,,,"1.7",1321603267870
java.vendor,sysinfo,,,"Oracle Corporation",1321603267870
java.version,sysinfo,,,"1.7.0",1321603267870
java.vm.info,sysinfo,,,"mixed mode, sharing",1321603267870
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1321603267870
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1321603267870
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1321603267870
java.vm.specification.version,sysinfo,,,"1.7",1321603267870
java.vm.vendor,sysinfo,,,"Oracle Corporation",1321603267870
java.vm.version,sysinfo,,,"21.0-b17",1321603267870
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1321603268072
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1321603268447
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1321603268650
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1321603269367
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1321603269476
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1321603269570
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1321603270022
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1321603270038
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1321603270054
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1321603270397
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1321603270459
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1321603271146
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1321603271161
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1321603271255
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1321603271629
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321603272550
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321603274312
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321603277573
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321603286106
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321603287466
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321603314463
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321603317005
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321603317161
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321603318425
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321603318690
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321603351715
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321603355810
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321603394551
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321603394816
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321603397312
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321603402132
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321603459183
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321603537141
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321603538514
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321603555088
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321603662671
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321603707715
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321603709556
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321603709681
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1321603720710
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1321603726709
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1321603727131
started,bundle,org.testng.eclipse,6.3.0.20111017_2337,"org.testng.eclipse",1321603729237
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1321603729330
executed,command,org.testng.eclipse,6.3.0.20111017_2337,"org.testng.eclipse.shortcut.run",1321603729814
opened,view,org.testng.eclipse,6.3.0.20111017_2337,"org.testng.eclipse.ResultView",1321603732731
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1321603732856
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321603734639
activated,view,org.testng.eclipse,6.3.0.20111017_2337,"org.testng.eclipse.ResultView",1321603814791
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321603825883
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321603826070
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321603830953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321603870568
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321603885290
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321603886227
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321603887289
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321603887995
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1321603889243
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1321603889259
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1321603889274
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1321603889305
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1321603889321
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1321603889368
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1321603889383
stopped,bundle,org.testng.eclipse,6.3.0.20111017_2337,"org.testng.eclipse",1321603889383
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1321603889399
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1321603889430
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1321603889430
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1321603889430
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1321802924399
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1321802924404
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1321802924413
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1321802924438
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1321802924567
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1321802924582
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1321802924617
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1321802924640
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1321802924689
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1321802924830
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1321802924868
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1321802924881
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1321802924903
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1321802924916
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1321802924948
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1321802924955
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1321802924974
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1321802925022
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1321802925083
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1321802925094
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1321802925114
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1321802925140
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1321802925180
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1321802925222
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1321802925225
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1321802925246
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1321802925283
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1321802925350
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1321802925405
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1321802925436
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1321802925485
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1321802925549
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1321802925575
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1321802925607
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1321802925626
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1321802925637
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1321802925686
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1321802925717
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1321802925752
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1321802925873
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1321802925902
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1321802925966
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1321802926017
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1321802926033
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1321802926084
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1321802926115
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1321802926137
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1321802926138
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1321802926163
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1321802926182
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1321802927015
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1321802927015
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1321802927039
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1321802927056
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1321802927074
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1321802927101
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1321802927101
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1321802927124
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1321802927169
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1321802927184
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1321802927197
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1321802927217
started,bundle,org.testng.eclipse,6.3.0.20111017_2337,"org.testng.eclipse",1321802927238
os,sysinfo,,,"win32",1321802927252
arch,sysinfo,,,"x86",1321802927252
ws,sysinfo,,,"win32",1321802927252
locale,sysinfo,,,"ru_RU",1321802927253
processors,sysinfo,,,"2",1321802927253
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1321802927253
java.runtime.version,sysinfo,,,"1.7.0-b147",1321802927253
java.specification.name,sysinfo,,,"Java Platform API Specification",1321802927253
java.specification.vendor,sysinfo,,,"Oracle Corporation",1321802927253
java.specification.version,sysinfo,,,"1.7",1321802927253
java.vendor,sysinfo,,,"Oracle Corporation",1321802927253
java.version,sysinfo,,,"1.7.0",1321802927253
java.vm.info,sysinfo,,,"mixed mode, sharing",1321802927253
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1321802927253
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1321802927253
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1321802927253
java.vm.specification.version,sysinfo,,,"1.7",1321802927253
java.vm.vendor,sysinfo,,,"Oracle Corporation",1321802927253
java.vm.version,sysinfo,,,"21.0-b17",1321802927253
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1321802928016
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1321802928478
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1321802928912
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1321802929095
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1321802929230
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1321802929779
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1321802929794
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1321802929849
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1321802930143
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1321802930209
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1321802931564
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1321802931568
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1321802931763
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1321802931940
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1321802932436
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321803279769
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321803612751
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321803612872
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1321803630872
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321803642602
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321803642791
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321803645381
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321803692196
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321803728180
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321803728370
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321803729600
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321803729789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321803747785
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321803755066
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321803755219
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1321803774860
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1321803810296
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1321803810375
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321803835246
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321803838595
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321803850626
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321803862255
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321803879577
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321803892767
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321803897116
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321803926642
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1321803931837
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321803932169
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321803935752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321803939476
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1321803941321
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321803945010
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1321803946991
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1321803950530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321803959085
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321804000530
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321804005872
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321804010672
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321804010699
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321804015281
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321804016024
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321804017910
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1321804036906
